iteration,avg_reward_long,rolling_avg_reward_long
777,188.64930771222114,191.15762397788697
778,193.87945022845267,191.25529334172256
779,191.78810268745423,191.35054904363815
780,193.07274811382294,191.40284644289292
781,188.08242984342576,191.3213452637894
782,190.93955757164954,191.20674602046958
783,189.0005632589817,191.14182523263153
784,191.14381932041644,191.15638924375992
785,191.85100785608293,191.0848546316463
786,192.48103960769177,191.03669084288413
787,192.57801894197465,191.25849738096935
788,193.7890156983614,191.3367488181498
789,193.0481601053238,191.29366293407278
790,192.75166111860275,191.34077218618825
791,192.31875935173034,191.46070221939706
792,192.5977053735733,191.47419249738917
793,188.99288369817734,191.4386623458541
794,192.46248140563964,191.48848896941286
795,191.04334236221314,191.58956380249467
796,192.21339824285508,191.65909097941824
797,192.6125656794548,191.68309030372183
798,193.44880901298524,191.73036591131472
799,191.35751126203536,191.78867476651794
800,191.0034056674719,191.7874690440262
801,191.45505889940262,191.70243212080095
802,192.9559434310913,191.87469754955615
803,190.963227986598,191.75804865988204
804,191.37952818107604,191.7417056796269
805,191.74724407918453,191.68868551824124
806,190.8506803939581,191.79941554026212
807,195.23616527118682,191.97127984824357
808,192.32088001511096,192.10409251848935
809,189.33530431022643,192.03175191808143
810,195.9814003960371,192.19696761967964
811,191.9534078140497,192.17586234793416
812,192.33908204507827,192.1663048720581
813,189.8382178366661,192.00827295758995
814,193.9177144924879,192.04305513307568
815,191.23496501128673,191.98238728878204
816,191.3439320315361,191.9433941959741
817,191.17513970017433,191.88649156903847
818,194.10923587646485,192.09114565617057
819,189.73324058408738,191.98197602330822
820,194.06148471813202,192.10270171754527
821,194.34431893050672,192.18793854505057
822,194.3025918398857,192.2555395914684
823,192.87860572683812,192.23273146002322
824,194.16573447704315,192.34506038862398
825,189.90797729177476,192.30124325359589
826,194.39195807704925,192.4187192207016
827,192.90893163557053,192.41683874888113
828,191.5168645040989,192.43898420958197
829,193.81363849277497,192.53634862205013
830,192.27956563329695,192.55764148421468
831,194.17871388568878,192.69076282388414
832,194.92888878593445,192.67847176447395
833,192.61111298499108,192.69008108326932
834,189.225542396307,192.6856906067126
835,192.98963979730607,192.56602018276345
836,192.40461009907722,192.58406827416388
837,192.0932025424719,192.57423309406033
838,194.14089329156874,192.74634011225658
839,193.159913459754,192.71602807094808
840,191.26221982467175,192.71711826348445
841,191.78600175857545,192.73480105256544
842,190.67926455957888,192.7149660469417
843,191.46280339286326,192.6091087475978
844,193.04550888524057,192.74159947964364
845,191.4178916446209,192.63585575670237
846,193.27744311318398,192.59318072400987
847,189.08458161029816,192.38446031482658
848,191.11708157236575,192.3139993486472
849,189.2529729866743,192.11748888903182
850,192.06908296141626,192.20393311581807
851,192.3092034811735,192.1206229319831
852,191.34711580047608,192.05815029857914
853,191.88100266819,192.0727158251428
854,191.7565801917076,191.9904334930994
855,194.81433020062445,192.0918240757927
856,192.73336428523064,192.0340100917744
857,189.69974506640435,191.82484434299286
858,191.74809336147308,191.7903235580516
859,195.34756414279937,192.03520442791168
860,193.88055527648925,192.0708410470793
861,195.1606130268097,192.18108116418938
862,191.40358747262954,192.153496561395
863,192.33947832412719,192.0814399626979
864,192.15899402513503,192.0414031853131
865,192.5341554210663,192.09228060916882
866,192.2717890697479,192.11171210161643
867,193.09073350639343,192.2081708594889
868,189.91484280824662,192.14625243610354
869,192.34640193519593,192.11828815810267
870,190.20682771959304,192.0698456011014
871,189.80388935499192,191.93090345077334
872,192.9912029503584,192.08716830437538
873,191.56246569752693,192.10498366938205
874,191.06190572090148,192.1773409787519
875,193.77602098677158,192.24561849976658
876,192.54095809841155,192.25488868445507
877,190.10382931141854,192.20515722489216
878,192.0820158296585,192.21319775135024
879,191.01316535053252,192.18346115770402
880,192.1390042825222,192.07644812097888
881,190.418626679039,191.9838586167316
882,191.37904894635676,192.05103077192908
883,194.23088783168794,192.15034255073755
884,190.38298685240744,191.95175945912138
885,191.28895256614686,191.8480953507079
886,192.42923040804862,191.7388400459569
887,193.02391086907386,191.8036529818154
888,189.54396846401693,191.69183258741046
889,189.0154374017,191.56609032247215
890,192.17048794107438,191.55154362327187
891,191.33836613354683,191.5142067058233
892,192.3053712067604,191.48279221383737
893,194.04545079667568,191.64801653337432
894,192.42567250745296,191.65118735626456
895,190.06690168356894,191.64559031482437
896,190.03766261184217,191.6549412450986
897,194.43427150652408,191.7126639873453
898,192.40966859316825,191.74655210317113
899,191.98315373873712,191.7834020238847
900,192.79580395030976,191.74419334242586
901,188.84156446580886,191.5962175971223
902,191.560335007143,191.65447782495175
903,190.86538185482024,191.6058124659583
904,193.49835818176268,191.7052201792074
905,191.23219092679022,191.66894764497877
906,191.36687322735787,191.7068775069108
907,190.1990620771408,191.65967803214326
908,191.65768083353043,191.55674975221743
909,191.2535176282406,191.59157098325085
910,191.70278488121033,191.60812427585245
911,191.1520262761593,191.55703611057717
912,192.33543303086756,191.52949699704885
913,190.99367838273048,191.58748539379798
914,190.39477469222547,191.64265888541937
915,192.79493078842162,191.6676365993137
916,192.09770104711055,191.69800999585655
917,190.47027480859757,191.62460613992997
918,189.26805704936982,191.43351039003812
919,192.8690448278904,191.45124528285464
920,192.33586933813095,191.54200398903689
921,192.53582547533512,191.6419305035763
922,191.75875300748348,191.53490976361442
923,189.49945079991818,191.4185010518844
924,191.7486422567606,191.40912059260532
925,192.88695234007835,191.41276652819593
926,192.39268541235924,191.55481136605843
927,192.42763126559257,191.58950321639657
928,191.09184345054626,191.5985616802261
929,188.5740612033844,191.40158980109146
930,192.96823257312775,191.47103146694485
931,192.5188580771446,191.5171108609368
932,190.68745702114106,191.5366466586967
933,191.34575296821595,191.524169544084
934,194.74471746788024,191.6638175376691
935,191.40004912467003,191.6517081074079
936,191.09671838164329,191.64949579162757
937,194.15126161141396,191.7221289348486
938,188.50338022751808,191.62251700863942
939,191.10542595317364,191.65094305907726
940,193.38025476531982,191.67435601815347
941,188.32748494188786,191.5235473739449
942,188.13509825792312,191.43014031191822
943,194.16888714125156,191.6261735155934
944,189.03473818411828,191.47280124984331
945,193.52252765388488,191.52026758247405
946,193.26467246227264,191.54942146195216
947,191.36832699246406,191.53380442135153
948,192.7282553863287,191.6629566048074
949,191.98360110235214,191.67235495863017
950,192.5170601174116,191.65755926972372
951,190.09439349150657,191.56562759288937
952,192.0545584745884,191.55070468124933
953,187.56096497740745,191.4094695423229
954,194.1545172459364,191.63268778402474
955,193.0916900751114,191.63762608410443
956,195.67931906681062,191.7640445236908
957,191.99506062731743,191.81634866793758
958,195.678602707386,191.98966265750468
959,193.62362398114203,191.9448189180356
960,187.8754449898243,191.80383475264185
961,191.89882671880721,191.83591908612755
962,188.98505523383616,191.6292708310252
963,192.7551441896677,191.79934138951126
964,192.82037775576114,191.86793946161518
965,191.21208640937806,191.78121272737744
966,194.60230442080498,192.03220550653407
967,194.462374578619,192.28529655936174
968,192.08931702678203,192.20211375478306
969,193.5805872592926,192.38394771778957
970,191.94056719288827,192.32066929934896
971,190.49077832961083,192.20971353404224
972,192.45555679984093,192.2532027263369
973,192.20085613327026,192.23210675621522
974,190.85095317578316,192.18680083915243
975,191.3543288892269,192.14029159002473
976,190.3851525106907,192.15192195079172
977,191.27100400619506,192.1205797720561
978,194.407715154171,192.39444977912703
979,192.63897882633208,192.33382824234198
980,191.44191227960587,192.26783713052166
981,189.99320761852263,192.04039267259068
982,191.8103255001545,192.0330032675038
983,190.6032022578001,191.82998724951992
984,193.5495422394991,191.82702397985383
985,194.88156384572983,192.10726873409004
986,191.8489517096281,192.10527373372344
987,191.65278089447023,192.21198276014883
988,193.63721809573173,192.24726571639184
989,190.34977095382214,192.14844144431407
990,191.00874636535644,192.14030784255243
991,192.77482923092842,192.06720883495757
992,188.18780296640395,191.81622597046896
993,190.0266885195732,191.7337208301807
994,192.90349629387856,191.70663719156408
995,193.3483820957184,191.76294978767748
996,191.22512010641097,191.79232345875005
997,192.2749509014845,191.78509922281606
998,191.83825863769056,191.77059532299288
999,192.7192276518345,191.84532630203523
